Gene_acc,Gene_id,84P1,84P2,84P3,84M1,84M2,84M3,Desc
4497,Tb927.8.2300:mRNA-p1,190840.2188,188856.1875,174684.3281,133094.5781,136064.3594,129165.1016,Cardiolipin-dependent protein 25kDa
4498,Tb927.8.2310:mRNA-p1,563315.0625,597662.375,561889.4375,571740.125,507350.875,578247.75,"(H+)-ATPase G subunit, putative"
4500,Tb927.8.2350:mRNA-p1,173203.7344,166570.1719,154997.9531,122663.3203,127981.6563,119881.7031,"hypothetical protein, conserved"
4501,Tb927.8.2380:mRNA-p1,721737.875,642369.375,654242.75,772418.625,724773.875,802216.5625,"ABC transporter, putative"
4502,Tb927.8.2390:mRNA-p1,328776.9375,298839.875,370314.1563,353071.75,347011.4063,383983.5313,"hypothetical protein, conserved"
4503,Tb927.8.2400:mRNA-p1,257961.6875,135631.8438,130946.7656,121280.4453,71609.54688,139756.1563,"hypothetical protein, conserved"
4504,Tb927.8.2430:mRNA-p1,948093,1049230.125,1040365.25,1561263.5,1436479.25,1942532.5,"hypothetical protein, conserved"
4505,Tb927.8.2440:mRNA-p1,351117.5625,344099.125,302510.5625,343319.0625,409890.8125,401013.0625,"hypothetical protein, conserved"
4506,Tb927.8.2450:mRNA-p1,284727.4688,299593.2813,306712.5,290852.3438,318752.625,322336.7188,5'-AMP-activated protein kinase subunit beta
4507,Tb927.8.2460:mRNA-p1,1001465.938,1016350.875,1062430.375,1084380.75,999094.875,1010664,"hypothetical protein, conserved"
4508,Tb927.8.2490:mRNA-p1,320412.1875,302539,310093.1875,240359.25,227427.0625,237074.3594,"SET domain containing protein, putative"
4509,Tb927.8.2520:mRNA-p1,1393782,1490458.375,1527461.875,1690527.75,1609504,1590862.5,"acetyl-CoA synthetase, putative"
4511,Tb927.8.2540:mRNA-p1,1934926.125,1908518,2003548.125,2431055,2339424.75,2478071,3-ketoacyl-CoA thiolase
4512,Tb927.8.2550:mRNA-p1,389945.9375,314973.125,278254.6563,453884.8125,498053.1563,571166.0625,mitochondrial DNA primase
4513,Tb927.8.2560:mRNA-p1,51115.26953,32046.74805,45352.85547,45343.67188,39339.125,44000.79688,"spliceosomal U5 snRNP-specific protein, putative"
4514,Tb927.8.2570:mRNA-p1,424593.1875,298210.5938,302292.9375,270431.125,248103.25,292504.9063,"hypothetical protein, conserved"
4515,Tb927.8.2580:mRNA-p1,136156.3594,128215.7656,137749.2031,115303.9453,114824.5781,109520.6563,"exocyst complex component Sec10, putative"
4516,Tb927.8.2590:mRNA-p1,214952.0469,238980.7031,242603,247519.0469,270996.7188,244515.3906,Basal body protein
4517,Tb927.8.2600:mRNA-p1,206889.875,164264.3906,150537.1875,275682.4063,286482.75,289635.4375,"WD domain, G-beta repeat/BING4CT (NUC141) domain containing protein, putative"
4518,Tb927.8.2610:mRNA-p1,4557717.5,4416808,4350922.5,4002936.5,4534875,4356484,"5-methyltetrahydropteroyltriglutamate-homocysteine S-methyltransferase, putative"
4519,Tb927.8.2620:mRNA-p1,382419.875,374262.7813,360415.9063,539233.6875,591868.3125,590883.75,SUMO-interacting motif-containing protein
4520,Tb927.8.2630:mRNA-p1,9779307,9467087,10213986,12108710,15098788,11723450,kinesin-C
4521,Tb927.8.2640:mRNA-p1,3875310.25,3777572.75,3888906,3093706.5,3152493.75,2966872.25,"ubiquitin-activating enzyme E1, putative"
4522,Tb927.8.2660:mRNA-p1,215120.3906,231712.7188,236102.2344,308370.25,278412.25,257202.2344,"Galactose oxidase, central domain containing protein, putative"
4523,Tb927.8.2670:mRNA-p1,74802.84375,76139.125,75872.26563,60778.31641,61007.4375,58495.21094,"Putative S-adenosyl-L-methionine-dependent methyltransferase, putative"
4524,Tb927.8.2690:mRNA-p1,129285.7734,112702.0938,118605.7422,102929.4219,108459.2344,122564.3828,"SET domain containing protein, putative"
4525,Tb927.8.2720:mRNA-p1,121995.4609,129793.5391,136749.4063,85965.79688,92351.10156,92518.5625,"Putative serine esterase (DUF676), putative"
4526,Tb927.8.2740:mRNA-p1,958460.75,1120563.25,1003657.563,893952.375,806404.0625,979226.9375,mitochondrial RNA binding protein
4527,Tb927.8.2780:mRNA-p1,267301.9688,317294.625,297820.375,737010,670456.875,720875.9375,"RNA-binding protein RBP10, putative"
4528,Tb927.8.2800:mRNA-p1,197539.9531,182445.9531,174655.8594,238080.7031,230471.3438,244703.0625,"hypothetical protein, conserved"
4529,Tb927.8.2810:mRNA-p1,178028.5625,208535.5313,190372.0938,202827.8125,231496.3594,254665.5313,5'-3' exoribonuclease C
4530,Tb927.8.2820:mRNA-p1,802377,829272.5,799741.5,640965.5,601484.9375,643472,"hypothetical protein, conserved"
4531,Tb927.8.2830:mRNA-p1,22568.96094,26663.86328,24690.56641,43626.33594,45175.41016,48561.96094,Kinetoplastid kinetochore protein 25
4533,Tb927.8.2850:mRNA-p1,278866.3125,259002.0313,285889.4688,280120.5938,238667.9688,272410.6563,Poly(A)-specific ribonuclease PARN-1
4534,Tb927.8.2860:mRNA-p1,211190.5625,223529.4375,222008.2656,216004.8438,195834.5469,245992.8281,"hypothetical protein, conserved"
4535,Tb927.8.2880:mRNA-p1,69139.32813,67042.29688,68419.75781,79876.875,71674.9375,77448.22656,"hypothetical protein, conserved"
4536,Tb927.8.2910:mRNA-p1,768300.4375,730840.8125,721927.25,611416.125,624450.9375,649797.125,"ER degradation-enhancing alpha-mannosidase-like protein 1, putative"
4537,Tb927.8.2930:mRNA-p1,312200.4063,357091.0938,388169.3125,400279.3438,385335.5625,378001,"ER degradation-enhancing alpha-mannosidase-like protein 3, putative"
4538,Tb927.8.2950:mRNA-p1,102773.2109,110327.9609,107810.5234,99442.21875,101353.75,93326.42969,"hypothetical protein, conserved"
4539,Tb927.8.2970:mRNA-p1,1048157.125,989881.125,960145.375,325662.5938,311439.5,330523.75,"hypothetical protein, conserved"
4540,Tb927.8.3000:mRNA-p1,108617.125,130200.1563,92882.71875,145480.0625,138591.7031,140256.1875,"hypothetical protein, conserved"
4541,Tb927.8.3010:mRNA-p1,12381.12695,18226.76172,20214.34766,32508.0332,33345.27344,36784.48047,"hook complex protein, conserved"
4542,Tb927.8.3020:mRNA-p1,395444.8438,362993.5,367763.2188,400841.125,367814.0625,410323.1563,"hypothetical protein, conserved"
4543,Tb927.8.3050:mRNA-p1,70836.07031,73878.92188,74302.67188,117243.7891,108648.7422,104230.1406,"Chitobiase/beta-hexosaminidase C-terminal domain containing protein, putative"
4544,Tb927.8.3060:mRNA-p1,1445452.625,1489997.75,1464035.625,1306847.375,1149113.625,1276647.625,"metallo-peptidase, Clan MF, Family M17"
4546,Tb927.8.3100:mRNA-p1,917078.5,955469.75,925657.6875,822328.6875,825300.5625,813395.6875,"coronin, putative"
4547,Tb927.8.3150:mRNA-p1,5806777.5,6433085,6139155,5920424.5,5563520.5,6141404,"T-complex protein 1, gamma subunit, putative"
4548,Tb927.8.3160:mRNA-p1,233555.2031,229801.3906,223332.4063,230635.3594,227825.1719,214136.4688,"hypothetical protein, conserved"
4549,Tb927.8.3200:mRNA-p1,72431.625,67393.64063,67714.75,71577.02344,60285.27344,71176.69531,Rapamycin-insensitive companion of TOR2
4550,Tb927.8.3210:mRNA-p1,187482.2813,208319.4688,210279.625,224181.5938,219548.0313,206107.3281,"hypothetical protein, conserved"
4552,Tb927.8.3250:mRNA-p1,1386480.125,1304106.125,1280758.375,1814678,1755553.125,1788797.75,"dynein heavy chain, putative"
4553,Tb927.8.3270:mRNA-p1,107192.1719,108382.6719,105595.8281,92652.30469,92692.02344,95806.27344,hypothetical protein
4554,Tb927.8.3280:mRNA-p1,517777.9375,502338.4688,505222.875,423639.75,392917.4375,463587.6563,"Beta-lactamase superfamily domain containing protein, putative"
4555,Tb927.8.3300:mRNA-p1,41748.69531,41872.01953,45492.65625,32780.07813,49052.91016,46707.64063,Mitoribosomal LSU assembly factor 12
4556,Tb927.8.3310:mRNA-p1,303744.125,286974.75,293877.6563,322330.7813,332503.5,314253.9375,Elongator-like Protein 3b
4557,Tb927.8.3340:mRNA-p1,289172.2188,345463.5938,352062.8438,441957.8125,463892.1875,429368.5938,"hypothetical protein, conserved"
4558,Tb927.8.3350:mRNA-p1,231199.5938,239551.25,213964.0469,276038.125,227492.3906,260273.8594,"DNA polymerase theta (helicase domain only), putative"
4559,Tb927.8.3370:mRNA-p1,443184.6563,431365.4375,425445.5,390816.2813,355906.5,421093.8438,"Ran-binding protein, putative"
4560,Tb927.8.3380:mRNA-p1,259278.3438,245764.6406,246019.4844,260657.7656,259574.5156,262551.0313,succinate dehydrogenase iron-sulfur subunit
4561,Tb927.8.3400:mRNA-p1,954868.625,221986.9063,248556.25,237498.8125,958487.8125,258707.75,"palmitoyl acyltransferase 12, putative"
4562,Tb927.8.3410:mRNA-p1,357697.9063,341192.0625,346369.125,424410.2188,408681.4375,411535.625,"Inositol hexakisphosphate, putative"
4563,Tb927.8.3460:mRNA-p1,22178.08984,20702.55469,25599.32031,51438.37891,43839.71875,53819.96094,"Ring finger domain containing protein, putative"
4564,Tb927.8.3470:mRNA-p1,230495.9688,285930.25,291958.6875,205556.4688,225494.5313,206309.9375,"Vesicle transport v-SNARE protein N-terminus, putative"
4565,Tb927.8.3490:mRNA-p1,211803.1563,209915.9219,221899.4688,211384.2188,210598.1406,210620.9375,"Gryzun, putative trafficking through Golgi, putative"
4566,Tb927.8.3500:mRNA-p1;Tb927.8.3920:mRNA-p1,114156.9375,163539.3438,169289.2188,154539.5313,160141.0156,161168.3281,mms19 nucleotide excision repair protein homolog
4567,Tb927.8.3520:mRNA-p1,523786.625,425588.5,443311.1875,447085.9375,479942.6563,451594.6875,"hypothetical protein, conserved"
4569,Tb927.8.3530:mRNA-p1,68609696,65404972,67438528,74621776,74339480,73476152,"glycerol-3-phosphate dehydrogenase [NAD+], glycosomal"
4570,Tb927.8.3540:mRNA-p1,148300.3438,117708.2188,130918.0078,180655.6563,238296.9688,222980.6563,"hypothetical protein, conserved"
4571,Tb927.8.3550:mRNA-p1,900680.9375,795083.875,752951.375,1040518.375,1117928,1020570.25,"mitogen-activated protein kinase 3, putative"
4572,Tb927.8.3560:mRNA-p1,343216.125,356255.1563,363131.625,465114.4375,448706.0938,478219.4375,DNA repair and recombination helicase protein PIF5
4573,Tb927.8.3590:mRNA-p1,103930.0703,122551.5625,120967.6641,160541.5156,172341.0313,158192.4375,"hypothetical protein, conserved"
4575,Tb927.8.3610:mRNA-p1,60279.79297,72257.57813,77501.5625,62547.68359,65017.25,65200.42188,"AKAP7 2'5' RNA ligase-like domain containing protein, putative"
4576,Tb927.8.3620:mRNA-p1,193079.875,200295.0313,226846.6094,90772.78125,80533.51563,82615.94531,"folate transporter, putative"
4577,Tb927.8.3640:mRNA-p1,132868.7969,120465.7266,115846.9063,118808.8281,110815.6406,100731.4844,"JAB1/Mov34/MPN/PAD-1 ubiquitin protease, putative"
4578,Tb927.8.3650:mRNA-p1,566357.4375,508271.2188,540076.1875,227758.2656,248306.5313,243759.9844,"folate transporter, putative"
4579,Tb927.8.3660:mRNA-p1,592884.625,599133.375,625279.4375,710357.875,720067.25,703454.125,protein transport protein SEC23
4580,Tb927.8.3680:mRNA-p1,401971.1875,352520.875,341682.375,435178.6563,436007.875,458530.625,kinetoplastid kinetochore protein 4
4581,Tb927.8.3690:mRNA-p1,2141792.5,2102078.25,2020715.375,1405294.75,1454630.125,1497464.25,"isocitrate dehydrogenase [NADP], mitochondrial precursor, putative"
4582,Tb927.8.3700:mRNA-p1,80759.35938,69728.75,57853.29688,72523.57813,73582.42188,82951.80469,"hypothetical protein, conserved"
4583,Tb927.8.3710:mRNA-p1,498996.8125,504618.1563,512220.5938,426335.4688,446499.6563,423714.1875,3'-5' exonuclease
4584,Tb927.8.3750:mRNA-p1,2648755,2703756.75,2744233.75,2523047.5,2636627.5,2542784,nucleolar protein 56
4585,Tb927.8.3770:mRNA-p1,1884898.625,1849462.875,1916571.125,2808610.75,2641960.5,2656629,"Mitogen-activated protein kinase 10, putative"
4586,Tb927.8.3780:mRNA-p1,131591.5625,142784.0156,147335.0938,162156.7188,178474.1719,146344.5313,"MORN repeat, putative"
4587,Tb927.8.3790:mRNA-p1,939324.625,885688.6875,894916,1335202,1200968.5,1343736.875,"paraflagellar rod component, putative"
4588,Tb927.8.3800:mRNA-p1,276611.625,307492.7188,304689.2188,300109.3125,314153.0625,320248.5625,"guanosine diphosphatase, putative"
4589,Tb927.8.3810:mRNA-p1,397546.9375,427910.2188,423746.3438,434033.3125,397279.8438,415958.125,"hypothetical protein, conserved"
4590,Tb927.8.3840:mRNA-p1,922881.25,888846.25,849967,690592.8125,708740.375,750241.6875,"hypothetical protein, conserved"
4591,Tb927.8.3850:mRNA-p1,76038.9375,86742.33594,88851.90625,142007.3125,149024.3438,104505.1875,"PSP1 C-terminal conserved region, putative"
4592,Tb927.8.3860:mRNA-p1,190063.5,193341.2188,209456.5313,160409.7031,158489.1094,135129.7188,cytosolic iron-sulfur protein assembly 1
4593,Tb927.8.3870:mRNA-p1,322041.2813,405699.875,370236,386938.3438,420393.9063,404114.625,Nucleolar protein 127
4594,Tb927.8.3890:mRNA-p1;Tb927.8.3900:mRNA-p1,1755953.75,1914914.25,1960895.875,1818910.625,1921100.875,1625802.5,"hypothetical protein, conserved"
4595,Tb927.8.3930:mRNA-p1,181289.875,171964.3906,179383.7969,159746.5313,169596.875,170612.375,"Gryzun, putative trafficking through Golgi, putative"
4596,Tb927.8.3950:mRNA-p1,651984.875,617127.3125,623871.0625,510599.375,539709.4375,498871.4688,"hypothetical protein, conserved"
4597,Tb927.8.3970:mRNA-p1,586807.5,608632.75,633596.1875,623507.125,642465.75,615302.5625,"oxidoreductase, putative"
4598,Tb927.8.3980:mRNA-p1,89527.91406,91363.59375,123760.3594,160032.0781,121374.1094,154543.0938,chromatin assembly factor 1 subunit A
4599,Tb927.8.3990:mRNA-p1,104110.5469,96707.67188,93941.5,121040.5547,111033.7969,118519.8203,"hypothetical protein, conserved"
4600,Tb927.8.4000.2:mRNA-p1,3361331.75,1044934.188,1021997.625,878754.0625,901446.5625,793044,"ABC1 family, putative"
4602,Tb927.8.4060:mRNA-p1,1890377.25,1791327.5,2012046.75,1846288.5,1975051.25,1926744.875,"Flagellum adhesion protein 2, putative"
4603,Tb927.8.4130:mRNA-p1,70378.21875,62238.63281,71188.59375,76898.32813,69953.53125,73965.60938,"class I transcription factor A, subunit 5b"
4605,Tb927.8.4150:mRNA-p1,75843.59375,82576.54688,79650.98438,80988.875,119105.2969,94377.60938,rhomboid-like protein
4606,Tb927.8.4160:mRNA-p1,290612.75,303517.4375,403661.6875,369245.4063,287859.3438,324267.0625,"hypothetical protein, conserved"
4607,Tb927.8.4170:mRNA-p1,72640.14844,47808.89063,86400.71094,92038.73438,95657.61719,89559.6875,"RNA-binding protein, putative"
4608,Tb927.8.4190:mRNA-p1,32175.82422,37608.40625,34169.97266,44038.16797,53928.5625,62122.72266,"hypothetical protein, conserved"
4609,Tb927.8.4210:mRNA-p1,1795619.875,1816973.75,1772185.875,2260091.5,2519287.5,2251299,"basal body component, putative"
4610,Tb927.8.4220:mRNA-p1,552459.75,631012.1875,617290.75,985352.9375,941127.0625,1034772.563,"hypothetical protein, conserved"
4611,Tb927.8.4230:mRNA-p1,1401441.25,1182099.75,279367.625,544513.6875,539082.0625,501715.4375,"hypothetical protein, conserved"
4612,Tb927.8.4240:mRNA-p1,671998.5,634889,598828.875,629001.9375,644657.5625,685769.0625,"hypothetical protein, conserved"
4614,Tb927.8.4270:mRNA-p1,305684.125,355169.2813,384443.2188,282909.6875,299169.3438,269825.5,"hypothetical protein, conserved"
4615,Tb927.8.4280:mRNA-p1,5503117,4851154,4980144,4200962,3908751.75,4071025.5,"nuclear transport factor 2, putative"
4616,Tb927.8.4290:mRNA-p1,59011.03125,59178.71094,54092.48047,58875.71484,69499.80469,60785.80078,"Ribosome biogenesis protein Nop16, putative"
4617,Tb927.8.4320:mRNA-p1,212446.5313,195290.8906,203403.6563,250569.8906,252108.125,226614.9688,"hypothetical protein, conserved"
4618,Tb927.8.4330:mRNA-p1,2644975.75,2581688.5,2730646.25,3216687,3253118,3101096,small GTP-binding protein Rab11
4619,Tb927.8.4340:mRNA-p1,60517.19531,66740.08594,65030.34375,195238.9375,196584.4531,171809.1875,"hypothetical protein, conserved"
4620,Tb927.8.4360:mRNA-p1,283619.2813,302487.1875,309318.125,416043.625,413120.875,485340.0625,"hypothetical protein, conserved"
4621,Tb927.8.4370:mRNA-p1,154806.4219,168304.2813,177149.4688,203255.375,197099.9219,188330.2656,"hypothetical protein, conserved"
4623,Tb927.8.4390:mRNA-p1,358869.25,380861.8125,402933.625,394118.3125,364604.5938,384750.75,"translation initiation factor eIF-2B subunit beta, putative"
4624,Tb927.8.4400:mRNA-p1,398957.0625,381805.375,385043.0625,547035.75,549423.75,526790.875,"Outer dynein arm docking complex protein 1, putative"
4625,Tb927.8.4410:mRNA-p1,171650.4375,159744.9688,183126.2031,145671.6406,175492.1719,147002.2031,"ARP2/3 complex subunit, putative"
4626,Tb927.8.4430:mRNA-p1,22268578,21176696,20604304,30599672,29939672,30888216,uridine phosphorylase
4627,Tb927.8.4440:mRNA-p1,171659.4844,147750.1563,148492.5,118066.5703,100668.5156,111741.7344,mitochondrial carrier protein
4628,Tb927.8.4450:mRNA-p1,404812.1563,437761.3438,414639.5313,521346,548691.4375,551532.625,"RNA-binding protein, putative"
4629,Tb927.8.4460:mRNA-p1,340817.125,336004.4375,342519.5,424138.4063,437373.875,413520.8438,"Domain of Unknown Function (DUF1042), putative"
4630,Tb927.8.4480:mRNA-p1,659653.5625,643952.9375,577777.5,556971.625,603567.125,613838.875,"hypothetical protein, conserved"
4631,Tb927.8.4500:mRNA-p1,6230737.5,5583579.5,5478789.5,4399392.5,4301698,4353136,Eukaryotic translation initiation factor 4 gamma 5
4632,Tb927.8.4510:mRNA-p1,113167.4297,62881.41016,146135.5938,135060.7813,153333.5313,168999.3438,Nucleoside diphosphate kinase 4
4633,Tb927.8.4540:mRNA-p1,37341.86719,41439.52344,29606.01758,202761.8281,249225.6406,234199.5781,"PAB1-binding protein , putative"
4634,Tb927.8.4560:mRNA-p1,5052685.5,4833002.5,4299000.5,4082179,4310428,198829.3438,"hypothetical protein, conserved"
4635,Tb927.8.4570:mRNA-p1,410188,391852.1563,367565.6875,498275.75,538479.6875,567813.3125,"Zinc finger, C3HC4 type (RING finger), putative"
4636,Tb927.8.4580:mRNA-p1,1659194.25,1687398.875,1754276.625,2382010.5,2487457.75,2326853,Basal body protein
4637,Tb927.8.4590:mRNA-p1,75850.96094,74563.48438,78577.03906,67090.96875,75942.86719,66279.01563,"hypothetical protein, conserved"
4638,Tb927.8.4610:mRNA-p1,332749.7813,333658.4375,348221.875,433474.6875,433554.125,426912.8125,Ras-related protein RabX1
4639,Tb927.8.4620:mRNA-p1,238977.5781,206975.2031,235565.4844,228246.6875,214867.6563,226789.7031,"small GTP-binding protein Rab7, putative"
4640,Tb927.8.4640:mRNA-p1,257595.1875,248884.0156,276040.875,381533.5313,437801.6875,469571.0625,Component of motile flagella 19
4642,Tb927.8.4660:mRNA-p1,8444644,7347730.5,7132553,7139132.5,6639973.5,6795805.5,"hypothetical protein, conserved"
4643,Tb927.8.4680:mRNA-p1,108924.1563,88744.40625,79409.88281,120452.4922,125220.25,120586.7188,"Spinocerebellar ataxia type 10 protein domain containing protein, putative"
4644,Tb927.8.4690:mRNA-p1,138193.7344,143975.2031,136729.0781,195776.75,174283.625,186530.2188,"hypothetical protein, conserved"
4645,Tb927.8.4760.1:mRNA-p1;Tb927.8.4760.2:mRNA-p1,39290.99219,31341.16016,33822.76563,45979.8125,41992.12891,45278.09766,kinetoplastid kinetochore protein 20
4646,Tb927.8.4770:mRNA-p1,416815.5938,397632,386012.4688,457637.3438,530223.6875,387177.2188,small GTP-binding protein Rab18
4647,Tb927.8.4780:mRNA-p1,2649461.5,2384139.5,2378321,2790649.25,2897696.5,2904616,Flagellar Member 3
4648,Tb927.8.4790:mRNA-p1,106307.2109,107537.6563,89568.22656,110658.9219,112271.3438,111095.2266,"Putative snoRNA binding domain containing protein, putative"
4649,Tb927.8.4800:mRNA-p1,114939.6797,123890.2422,118651.0313,125962.0781,130289.4922,126032.1641,"hypothetical protein, conserved"
4650,Tb927.8.4810:mRNA-p1,2222682.5,2160337.75,2064118.125,1714940.75,1676118.375,1684608,prohibitin 1
4651,Tb927.8.4820:mRNA-p1,7889747.5,2835691.5,7302351.5,9660463,10275471,5338339.5,eukaryotic translation initiation factor 4 gamma 3
4652,Tb927.8.4830:mRNA-p1,400495.9375,476334.0625,458334.5,285142.7813,295789.5,270404.3125,u1 small nuclear ribonucleoprotein 70 kDa
4654,Tb927.8.4850:mRNA-p1,82719.82031,85373.26563,84489.28125,80057.03125,71536.72656,81052.98438,"hypothetical protein, conserved"
4655,Tb927.8.4870:mRNA-p1,373332,372599.1563,332753.4063,475358.625,518477.7188,516984.5313,Component of motile flagella 6
4656,Tb927.8.4880:mRNA-p1,164603.6875,144865.7969,161249.875,186313.625,169206.1094,187378.4531,DNA polymerase alpha catalytic subunit
4657,Tb927.8.4890:mRNA-p1,1117552.875,994602.5,936563.75,1444621.125,1501784.75,1425183.5,pol-associated gene 1
4658,Tb927.8.4910:mRNA-p1,1781682.75,1780199.75,1729785.75,2416332,2577877.5,2328237.5,"hypothetical protein, conserved"
4660,Tb927.8.4930:mRNA-p1,591387.8125,485440.8438,631393.375,318259.6563,400233.1563,327841.8438,"hypothetical protein, conserved"
4661,Tb927.8.4940:mRNA-p1,177150.7813,194172.1719,204684.2813,215617.5938,198934.125,197845.0781,"hypothetical protein, conserved"
4662,Tb927.8.5020:mRNA-p1,85319.28125,105541.8828,101190.5234,120939.4063,134966,127576.0625,"hypothetical protein, conserved"
4663,Tb927.8.5030:mRNA-p1,762123.8125,791017.75,793223.625,667171.75,683344.875,685527,"transport protein particle (TRAPP) component, Bet3, putative"
4664,Tb927.8.5040:mRNA-p1,271622.4375,234514.1719,251635.0156,218645.2031,246571.7813,244294.9688,"EMG1/NEP1 methyltransferase, putative"
4665,Tb927.8.5050:mRNA-p1,335799.9688,372229.2813,341500.25,347612.3438,326365.5313,377302.0313,"OTU-like cysteine protease, putative"
4666,Tb927.8.5060:mRNA-p1,547387.9375,539372.5,518212.5,601854.75,610357.625,622513,ADP-ribosylation factor-like protein 6
4667,Tb927.8.5070:mRNA-p1,977760.1875,891798.375,845105.25,873423.625,869346.125,911810,"hypothetical protein, conserved"
4668,Tb927.8.5080:mRNA-p1,719031,750800.75,762035.5,341127.2813,367235.6875,334079.4375,"fatty-acid amide hydrolase, putative"
4669,Tb927.8.5090:mRNA-p1,595571.125,533903.25,232652.3906,558015,509152.6875,605792.625,DNA-directed RNA polymerase I largest subunit
4670,Tb927.8.5100:mRNA-p1,57576.5,54240,61416.57031,69328.90625,65744.57813,63518.51172,"hypothetical protein, conserved"
4671,Tb927.8.5120:mRNA-p1,361641.0625,327853.5313,345457.7188,413053.5625,447079.9375,459974.375,cytochrome c
4672,Tb927.8.5130:mRNA-p1,77782.53906,75808.32813,78191.3125,69004.07813,62689.75781,72005.02344,Present in the outer mitochondrial membrane proteome 41
4673,Tb927.8.5140:mRNA-p1,641320,664648.8125,705801.5625,827804.5625,827637.5625,743618,"diacylglycerol kinase, putative"
4674,Tb927.8.5170:mRNA-p1,107160.1328,93005.60938,98500.25781,121758.5391,110658.7734,125072.6797,"hypothetical protein, conserved"
4675,Tb927.8.5180:mRNA-p1,200441.2656,195081.0938,202573.625,211214.4063,202969.5469,248587.3594,U6 snRNA-associated sm-like protein Lsm2
4676,Tb927.8.5220:mRNA-p1,57413.47656,52038.02344,34066.89453,76084.67188,48553.60938,68606.32031,"hypothetical protein, conserved"
4677,Tb927.8.5230:mRNA-p1,663737.8125,576537.875,603013.0625,773084,887999.5,804963.875,"peptidyl-prolyl cis-trans isomerase, putative"
4678,Tb927.8.5240:mRNA-p1,718155.0625,674680.375,768291.4375,647373.375,756191.25,664898.8125,"Domain of unknown function DUF221, putative"
4679,Tb927.8.5250:mRNA-p1,1685064.75,1551839.25,1452771,1639804.75,1498066.625,1643224.625,"delta-coat protein, putative"
4682,Tb927.8.5290:mRNA-p1,921541.25,821763.5,769835.1875,767155.125,776801.5,845808.125,"WW domain containing protein, putative"
4683,Tb927.8.5300:mRNA-p1,150602.3906,137652.0938,137090.5,187591.2188,180865.0625,201703.1719,"hypothetical protein, conserved"
4684,Tb927.8.5320:mRNA-p1,134807.3594,111654.7813,118581.5156,135273.4844,126839.8594,139529.5156,"hypothetical protein, conserved"
4685,Tb927.8.5330:mRNA-p1,1700105.625,1582018.5,1645406.25,1571414.25,1599246.625,1593194.75,"tyrosyl/methionyl-tRNA synthetase, putative"
4686,Tb927.8.5370:mRNA-p1,282405.1563,281796.8125,278742.0313,266610.1875,221492.9688,251417.3594,"hypothetical protein, conserved"
4687,Tb927.8.5380:mRNA-p1,2317150.5,2284249.25,2187071.75,1878922.75,1772576,1708079.75,"ubiquitin fold modifier protein, putative"
4689,Tb927.8.5400:mRNA-p1,146407.0938,149967.1563,147386.6406,137840.125,143686.6406,138547.4375,"hypothetical protein, conserved"
4690,Tb927.8.5410:mRNA-p1,62488.15234,55430.70703,57662.67578,51602.03906,47981,53116.72656,"hypothetical protein, conserved"
4691,Tb927.8.5450:mRNA-p1,170877.375,155196.2969,158440.3281,237802.625,281038.9375,221999.375,amino acid permease 24
4692,Tb927.8.5460:mRNA-p1,14887725,13419798,13103676,16729609,15036571,16487575,Flagellar calcium-binding 44 kDa protein
4694,Tb927.8.5490:mRNA-p1,221581.4688,240099.8594,248996.7344,316906.0313,298052.9688,294324.5313,"Nucleolar protein,Nop52, putative"
4695,Tb927.8.550:mRNA-p1,55776.67188,57862.52734,53790.28125,32587.09375,34916.96484,31722.97266,"peptide methionine sulfoxide reductase, putative"
4696,Tb927.8.5510:mRNA-p1,1434759.375,1416028.875,1309481,1086398.625,610126.9375,1111384.625,"apurinic/apyrimidinic endonuclease, putative"
4697,Tb927.8.5520:mRNA-p1,152384.2344,145504.3125,145338.0469,147257.1875,136271.5938,154747.2344,"hypothetical protein, conserved"
4698,Tb927.8.5530:mRNA-p1,40711.13281,43538.21484,44887.14844,17694.14453,38821.85156,33392.5625,"COP9 signalosome complex subunit 5, putative"
4699,Tb927.8.5560:mRNA-p1,228166.6563,194041.1875,206395.0625,160325.3906,128266.3203,146012.7969,"NADH dehydrogenase (ubiquinone) 1 beta subcomplex subunit, putative"
4700,Tb927.8.5580:mRNA-p1,667802.375,590621.5,530193.5,702711.4375,617634.25,666772.875,"N-terminal region of Chorein, a TM vesicle-mediated sorter/Integral peroxisomal membrane peroxin, putative"
4701,Tb927.8.560:mRNA-p1,364766.5938,368969.2813,365674.0938,216033.7969,231147.3125,223331.2813,"hypothetical protein, conserved"
4702,Tb927.8.5600:mRNA-p1,3624371.75,3055209.75,3289280.75,1650905.25,1928693.5,1748282.375,"transaldolase, putative"
4703,Tb927.8.5620:mRNA-p1,102184.125,99951.82031,104784.6953,117997.5156,105106.1719,114102.1016,"ubiquitin carboxyl-terminal hydrolase, putative"
4704,Tb927.8.5630:mRNA-p1,702994.125,669445.25,636974.25,643783.0625,608080.5,673650.25,"dihydroorotase, putative"
4705,Tb927.8.5640:mRNA-p1,120998.7109,123114.8281,130460.2656,113106.5938,118119.1172,112276.125,putative succinate dehydrogenase subunit
4706,Tb927.8.5650:mRNA-p1,196865.1094,221366.6719,233345.875,260152.5469,288292.9063,261670.0469,"hypothetical protein, conserved"
4707,Tb927.8.5660:mRNA-p1,161857.9844,144390.5469,141574.6406,159354.9844,153234.7188,105293.0156,"hypothetical protein, conserved"
